SampleLocation,sars_gcl,Collected,Result,copies_per_day_per_person
CA_Timaru,4224,2022-09-06,Detected,1711052
CA_Timaru,17536,2022-09-13,Detected,7103459
CA_Timaru,2873.79,2022-09-20,Detected,1164111
CA_Timaru,66125.41,2022-09-28,Detected,26785993
CA_Timaru,11698.64,2022-10-05,Detected,4738869
CA_Timaru,24993.41,2022-10-11,Detected,10124297
CA_Timaru,12931.87,2022-10-18,Detected,5238424
CA_Timaru,37576.32,2022-11-01,Detected,15221365
CA_Timaru,20558.34,2022-11-08,Detected,8327745
CA_Timaru,32686.97,2022-11-15,Detected,13240794
CA_Timaru,4634.49,2022-11-22,Detected,1877333
CA_Timaru,51113.45,2022-11-29,Detected,20704968
CA_Timaru,11500.42,2022-12-06,Detected,4658574
CA_Timaru,117940.74,2022-12-13,Detected,47775278
CA_Timaru,5449.04,2022-12-20,Detected,2207289
CA_Timaru,8227.66,2023-01-10,Detected,3332849
CA_Timaru,2753.34,2023-01-17,Detected,1115319
CA_Timaru,5206.1,2023-01-24,Detected,2108880
CA_Timaru,8165.92,2023-01-31,Detected,3307840
CA_Timaru,8215,2023-02-08,Detected,3327721
CA_Timaru,930,2023-02-14,Detected,376723
CA_Timaru,7662,2023-02-21,Detected,3103712
CA_Timaru,7576,2023-03-08,Detected,3068875
CA_Timaru,2789,2023-03-14,Detected,1129764
CA_Timaru,8634.04,2023-03-21,Detected,3497465
CA_Woodend,0,2021-08-31,Not detected,0
CA_Woodend,0,2021-09-02,Not detected,0
CA_Woodend,0,2021-09-07,Not detected,0
CA_Woodend,0,2021-09-14,Not detected,0
CA_Woodend,0,2021-10-28,Not detected,0
CA_Woodend,0,2021-10-29,Not detected,0
CA_Woodend,0,2021-11-01,Not detected,0
CA_Woodend,0,2021-11-17,Not detected,0
CA_Woodend,0,2021-11-23,Not detected,0
CA_Woodend,0,2021-11-30,Not detected,0
CA_Woodend,0,2021-12-07,Not detected,0
CA_Woodend,0,2021-12-14,Not detected,0
CA_Woodend,0,2021-12-21,Not detected,0
CA_Woodend,0,2021-12-29,Not detected,0
CA_Woodend,0,2022-01-05,Not detected,0
CA_Woodend,0,2022-01-11,Not detected,0
CA_Woodend,0,2022-01-18,Not detected,0
CA_Woodend,0,2022-01-25,Not detected,0
CA_Woodend,0,2022-02-01,Not detected,0
CA_Woodend,0,2022-02-07,Not detected,0
CA_Woodend,0,2022-02-15,Not detected,0
CA_Woodend,3207.82,2022-02-22,Detected,275197
CA_Woodend,7599.78,2022-03-01,Detected,651981
CA_Woodend,4285.89,2022-03-08,Detected,367684
CA_Woodend,10883.92,2022-03-15,Detected,933725
CA_Woodend,46845.17,2022-03-22,Detected,4018822
CA_Woodend,6288.86,2022-03-29,Detected,539517
CA_Woodend,23829.46,2022-04-05,Detected,2044316
CA_Woodend,40179.1,2022-04-12,Detected,3446943
CA_Woodend,10534.28,2022-04-19,Detected,903730
CA_Woodend,29303.75,2022-04-26,Detected,2513953
CA_Woodend,4434.3,2022-05-03,Detected,380416
CA_Woodend,1748.57,2022-05-10,Detected,150008
CA_Woodend,110453.25,2022-05-17,Detected,9475726
CA_Woodend,24909.07,2022-05-24,Detected,2136936
CA_Woodend,45289.23,2022-05-31,Detected,3885339
CA_Woodend,23829.46,2022-06-07,Detected,2044316
CA_Woodend,73508.43,2022-06-14,Detected,6306249
CA_Woodend,2058.67,2022-06-21,Detected,176612
CA_Woodend,64684.19,2022-06-28,Detected,5549222
CA_Woodend,102335.54,2022-07-05,Detected,8779312
CA_Woodend,12168.58,2022-07-12,Detected,1043936
CA_Woodend,14525.6,2022-07-19,Detected,1246143
CA_Woodend,7353.21,2022-07-26,Detected,630828
CA_Woodend,7728.68,2022-08-02,Detected,663039
CA_Woodend,52193.7,2022-08-09,Detected,4477670
CA_Woodend,1109.76,2022-08-16,Detected,95205
CA_Woodend,9554.38,2022-08-23,Detected,819665
CA_Woodend,7441.51,2022-08-30,Detected,638403
CA_Woodend,1499,2022-09-06,Detected,128598
CA_Woodend,2222,2022-09-13,Detected,190624
CA_Woodend,500,2022-09-20,Detected,42894
CA_Woodend,1141.83,2022-09-27,Detected,97956
CA_Woodend,2193.69,2022-10-04,Detected,188195
CA_Woodend,5551.51,2022-10-11,Detected,476261
CA_Woodend,4574.2,2022-10-18,Detected,392418
CA_Woodend,3199.52,2022-10-25,Detected,274485
CA_Woodend,38635.33,2022-11-01,Detected,3314504
CA_Woodend,22555.68,2022-11-08,Detected,1935039
CA_Woodend,13268.33,2022-11-15,Detected,1138283
CA_Woodend,2366.33,2022-11-22,Detected,203006
CA_Woodend,65523.51,2022-11-29,Detected,5621227
CA_Woodend,29007.03,2022-12-06,Detected,2488497
CA_Woodend,32595.71,2022-12-13,Detected,2796368
CA_Woodend,9533.77,2022-12-20,Detected,817897
CA_Woodend,3193.59,2023-01-10,Detected,273976
CA_Woodend,33247.67,2023-01-17,Detected,2852300
CA_Woodend,1448.8,2023-01-24,Detected,124291
CA_Woodend,8013,2023-01-31,Detected,687431
CA_Woodend,500,2023-02-14,Detected,42894
CA_Woodend,500,2023-02-21,Detected,42894
CA_Woodend,4700,2023-02-28,Detected,403210
CA_Woodend,2254,2023-03-07,Detected,193369
CA_Woodend,81789,2023-03-14,Detected,7016635
CA_Woodend,6583.09,2023-03-21,Detected,564759
GI_Gisborne,0,2021-07-14,Not detected,0
GI_Gisborne,0,2021-07-20,Not detected,0
GI_Gisborne,0,2021-07-26,Not detected,0
GI_Gisborne,0,2021-08-03,Not detected,0
GI_Gisborne,0,2021-08-09,Not detected,0
GI_Gisborne,0,2021-08-16,Not detected,0
GI_Gisborne,0,2021-08-17,Not detected,0
GI_Gisborne,0,2021-08-23,Not detected,0
GI_Gisborne,0,2021-08-24,Not detected,0
GI_Gisborne,0,2021-08-31,Not detected,0
GI_Gisborne,0,2021-09-07,Not detected,0
GI_Gisborne,0,2021-09-09,Not detected,0
GI_Gisborne,0,2021-09-13,Not detected,0
GI_Gisborne,0,2021-09-14,Not detected,0
GI_Gisborne,0,2021-09-20,Not detected,0
GI_Gisborne,0,2021-09-22,Not detected,0
GI_Gisborne,0,2021-09-27,Not detected,0
GI_Gisborne,0,2021-09-29,Not detected,0
GI_Gisborne,0,2021-10-04,Not detected,0
GI_Gisborne,0,2021-10-06,Not detected,0
GI_Gisborne,0,2021-10-11,Not detected,0
GI_Gisborne,0,2021-10-13,Not detected,0
GI_Gisborne,0,2021-10-18,Not detected,0
GI_Gisborne,0,2021-10-20,Not detected,0
GI_Gisborne,0,2021-10-25,Not detected,0
GI_Gisborne,0,2021-10-27,Not detected,0
GI_Gisborne,500,2021-11-01,Detected,160799
GI_Gisborne,500,2021-11-03,Detected,160799
GI_Gisborne,0,2021-11-08,Not detected,0
GI_Gisborne,0,2021-11-10,Not detected,0
GI_Gisborne,0,2021-11-11,Not detected,0
GI_Gisborne,0,2021-11-15,Not detected,0
GI_Gisborne,0,2021-11-16,Not detected,0
GI_Gisborne,0,2021-11-17,Not detected,0
GI_Gisborne,0,2021-11-22,Not detected,0
GI_Gisborne,0,2021-11-23,Not detected,0
GI_Gisborne,0,2021-11-24,Not detected,0
GI_Gisborne,0,2021-11-29,Not detected,0
GI_Gisborne,500,2021-12-01,Detected,160799
GI_Gisborne,1517.37,2021-12-02,Detected,487984
GI_Gisborne,1630.69,2021-12-06,Detected,524427
GI_Gisborne,500,2021-12-07,Detected,160799
GI_Gisborne,1061.85,2021-12-08,Detected,341489
